match_date,player_1,player_2,duration,match_round,player_1_scores,player_2_scores,winner,result,match_id,tournament_id,stats_link,player_1_id,player_2_id,p1_set1,p1_set2,p1_set3,p1_set4,p1_set5,p2_set1,p2_set2,p2_set3,p2_set4,p2_set5,best_of,winner_id
05-03-2025,F. Marozsan,P. Martinez,01:03:42,Round of 128,6 6,3 2,Fabian Marozsan,Completed,ms066,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/ms066,m0ci,mo44,6,6,,,,3,2,,,,3,m0ci
05-03-2025,C. Moutet,J. Thompson,02:40:16,Round of 128,6 4 6,4 6 3,Corentin Moutet,Completed,ms073,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/ms073,mw02,tc61,6,4,6,,,4,6,3,,,3,mw02
05-03-2025,K. Nishikori,J. Munar,02:57:28,Round of 128,6 5 7,2 7 6(3),Kei Nishikori,Completed,ms074,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/ms074,n552,mu94,6,5,7,,,2,7,6(3),,,3,n552
05-03-2025,C. Norrie,L. Nardi,01:04:09,Round of 128,6 6,0 3,Cameron Norrie,Completed,ms090,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/ms090,n771,n0bg,6,6,,,,0,3,,,,3,n771
05-03-2025,C. O'Connell,R. Carballes Baena,01:56:07,Round of 128,6 0 6,3 6 1,Christopher O'Connell,Completed,ms077,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/ms077,o483,cf59,6,0,6,,,3,6,1,,,3,o483
05-03-2025,R. Safiullin,R. Opelka,01:26:16,Round of 128,7 6,5 4,Roman Safiullin,Completed,ms086,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/ms086,sx50,o522,7,6,,,,5,4,,,,3,sx50
05-03-2025,T. Seyboth Wild,A. Muller,02:55:03,Round of 128,4 7 7,6 5 6(6),Thiago Seyboth Wild,Completed,ms078,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/ms078,sx91,mp20,4,7,7,,,6,5,6(6),,,3,sx91
05-03-2025,C. Smith,F. Cobolli,01:51:38,Round of 128,3 6 6,6 2 2,Colton Smith,Completed,ms093,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/ms093,s0ze,c0e9,3,6,6,,,6,2,2,,,3,s0ze
05-03-2025,Y. Watanuki,A. Bublik,01:38:44,Round of 128,6 3 6,3 6 3,Yosuke Watanuki,Completed,ms069,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/ms069,wb08,bk92,6,3,6,,,3,6,3,,,3,wb08
04-03-2025,M. Gigante,B. van de Zandschulp,01:20:30,2nd Round Qualifying,7 6,5 0,Matteo Gigante,Completed,qs018,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs018,g0gd,v812,7,6,,,,5,0,,,,3,g0gd
04-03-2025,E. Quinn,G. Diallo,01:42:12,2nd Round Qualifying,7 6,6(5) 2,Ethan Quinn,Completed,qs019,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs019,q02l,d0f6,7,6,,,,6(5),2,,,,3,q02l
04-03-2025,D. Dzumhur,R. Albot,01:30:24,2nd Round Qualifying,6 6,4 3,Damir Dzumhur,Completed,qs020,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs020,d923,a829,6,6,,,,4,3,,,,3,d923
04-03-2025,H. Gaston,E. Spizzirri,00:50:47,2nd Round Qualifying,6 6,0 1,Hugo Gaston,Completed,qs021,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs021,g09o,s0ja,6,6,,,,0,1,,,,3,g09o
04-03-2025,L. Tu,J. Duckworth,01:17:53,2nd Round Qualifying,6 6,4 2,Li Tu,Completed,qs023,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs023,tc01,d994,6,6,,,,4,2,,,,3,tc01
04-03-2025,A. Walton,M. Mmoh,02:02:21,2nd Round Qualifying,6 2 6,4 6 1,Adam Walton,Completed,qs024,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs024,w09e,mp01,6,2,6,,,4,6,1,,,3,w09e
04-03-2025,C. Smith,P. Kotov,01:53:55,2nd Round Qualifying,6 7,3 6(8),Colton Smith,Completed,qs022,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs022,s0ze,k09f,6,7,,,,3,6(8),,,,3,s0ze
04-03-2025,P. Carreno Busta,A. Galarneau,01:52:48,2nd Round Qualifying,7 6,6(3) 3,Pablo Carreno Busta,Completed,qs026,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs026,cd85,gk06,7,6,,,,6(3),3,,,,3,cd85
04-03-2025,K. Majchrzak,C. Garin,01:33:59,2nd Round Qualifying,7 6,6(0) 2,Kamil Majchrzak,Completed,qs017,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs017,mq75,gd64,7,6,,,,6(0),2,,,,3,mq75
04-03-2025,G. Zeppieri,M. Kukushkin,01:42:35,2nd Round Qualifying,7 6,6(6) 2,Giulio Zeppieri,Completed,qs025,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs025,z0a1,k926,7,6,,,,6(6),2,,,,3,z0a1
04-03-2025,N. Basilashvili,Y. Uchiyama,01:55:00,2nd Round Qualifying,6 3 6,4 6 3,Nikoloz Basilashvili,Completed,qs027,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs027,bg23,u134,6,3,6,,,4,6,3,,,3,bg23
04-03-2025,Y. Watanuki,R. Quan,01:08:14,2nd Round Qualifying,6 6,3 2,Yosuke Watanuki,Completed,qs016,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs016,wb08,,6,6,,,,3,2,,,,3,wb08
03-03-2025,Y. Watanuki,M. Bellucci,01:20:17,1st Round Qualifying,6 6,1 2,Yosuke Watanuki,Completed,qs032,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs032,wb08,b0gg,6,6,,,,1,2,,,,3,wb08
03-03-2025,C. Garin,D. Altmaier,01:43:53,1st Round Qualifying,7 6,5 4,Cristian Garin,Completed,qs034,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs034,gd64,ae14,7,6,,,,5,4,,,,3,gd64
03-03-2025,B. van de Zandschulp,L. Klein,02:50:18,1st Round Qualifying,5 6 6,7 3 3,Botic van de Zandschulp,Completed,qs036,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs036,v812,ki63,5,6,6,,,7,3,3,,,3,v812
03-03-2025,G. Diallo,H. Habib,01:34:16,1st Round Qualifying,6 7,3 6(5),Gabriel Diallo,Completed,qs038,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs038,d0f6,hf80,6,7,,,,3,6(5),,,,3,d0f6
03-03-2025,D. Dzumhur,B. Holt,01:20:29,1st Round Qualifying,6 6,4 2,Damir Dzumhur,Completed,qs040,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs040,d923,h09p,6,6,,,,4,2,,,,3,d923
03-03-2025,H. Gaston,J. Trotter,01:10:57,1st Round Qualifying,6 6,2 4,Hugo Gaston,Completed,qs042,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs042,g09o,t0bw,6,6,,,,2,4,,,,3,g09o
03-03-2025,C. Smith,F. Fognini,01:25:09,1st Round Qualifying,6 6,3 4,Colton Smith,Completed,qs044,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs044,s0ze,f510,6,6,,,,3,4,,,,3,s0ze
03-03-2025,J. Duckworth,T. Atmane,01:45:33,1st Round Qualifying,7 7,6(5) 6(4),James Duckworth,Completed,qs046,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs046,d994,a0gc,7,7,,,,6(5),6(4),,,,3,d994
03-03-2025,A. Walton,C. Lestienne,01:46:25,1st Round Qualifying,7 6,5 4,Adam Walton,Completed,qs048,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs048,w09e,lb66,7,6,,,,5,4,,,,3,w09e
03-03-2025,G. Zeppieri,C. Tseng,01:02:35,1st Round Qualifying,6 6,2 1,Giulio Zeppieri,Completed,qs050,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs050,z0a1,t0ap,6,6,,,,2,1,,,,3,z0a1
03-03-2025,A. Galarneau,A. Cazaux,02:36:54,1st Round Qualifying,6 4 6,4 6 4,Alexis Galarneau,Completed,qs052,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs052,gk06,c0h0,6,4,6,,,4,6,4,,,3,gk06
03-03-2025,N. Basilashvili,C. Eubanks,01:10:51,1st Round Qualifying,6 6,2 4,Nikoloz Basilashvili,Completed,qs054,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs054,bg23,e865,6,6,,,,2,4,,,,3,bg23
03-03-2025,P. Kotov,C. Wong,02:22:38,1st Round Qualifying,7 5 6,6(5) 7 1,Pavel Kotov,Completed,qs045,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs045,k09f,w0bh,7,5,6,,,6(5),7,1,,,3,k09f
03-03-2025,M. Mmoh,B. Harris,01:26:30,1st Round Qualifying,6 6,3 2,Michael Mmoh,Completed,qs049,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs049,mp01,hd68,6,6,,,,3,2,,,,3,mp01
03-03-2025,P. Carreno Busta,Z. Svajda,02:15:27,1st Round Qualifying,1 6 7,6 3 6(7),Pablo Carreno Busta,Completed,qs053,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs053,cd85,s0k7,1,6,7,,,6,3,6(7),,,3,cd85
03-03-2025,K. Majchrzak,T. Svajda,01:07:27,1st Round Qualifying,6 6,3 1,Kamil Majchrzak,Completed,qs035,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs035,mq75,,6,6,,,,3,1,,,,3,mq75
03-03-2025,R. Albot,T. Daniel,02:10:14,1st Round Qualifying,3 6 6,6 2 4,Radu Albot,Completed,qs041,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs041,a829,da81,3,6,6,,,6,2,4,,,3,a829
03-03-2025,Y. Uchiyama,J. Kovalik,01:23:53,1st Round Qualifying,6 6,4 4,Yasutaka Uchiyama,Completed,qs055,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs055,u134,kc04,6,6,,,,4,4,,,,3,u134
03-03-2025,L. Tu,A. Mannarino,01:20:25,1st Round Qualifying,6 6,3 4,Li Tu,Completed,qs047,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs047,tc01,me82,6,6,,,,3,4,,,,3,tc01
03-03-2025,E. Quinn,T. Schoolkate,02:18:40,1st Round Qualifying,6 6(6) 6,4 7 3,Ethan Quinn,Completed,qs039,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs039,q02l,s0n0,6,6(6),6,,,4,7,3,,,3,q02l
03-03-2025,R. Quan,F. Agustin Gomez,01:40:33,1st Round Qualifying,6 7,4 5,Rudy Quan,Completed,qs033,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs033,,,6,7,,,,4,5,,,,3,
03-03-2025,M. Gigante,M. Krueger,01:13:52,1st Round Qualifying,6 6,4 2,Matteo Gigante,Completed,qs037,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs037,g0gd,kc12,6,6,,,,4,2,,,,3,g0gd
03-03-2025,M. Kukushkin,T. Papamalamis,03:26:16,1st Round Qualifying,6 6(4) 7,4 7 5,Mikhail Kukushkin,Completed,qs051,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs051,k926,,6,6(4),7,,,4,7,5,,,3,k926
03-03-2025,E. Spizzirri,L. Harris,01:27:08,1st Round Qualifying,6 6,4 3,Eliot Spizzirri,Completed,qs043,404,https://www.atptour.com//en/scores/stats-centre/archive/2025/404/qs043,s0ja,hg86,6,6,,,,4,3,,,,3,s0ja
30-03-2025,J. Mensik,N. Djokovic,02:03:40,Final,7 7,6(4) 6(4),Jakub Mensik,Completed,ms001,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms001,m0ni,d643,7,7,,,,6(4),6(4),,,,3,m0ni
28-03-2025,J. Mensik,T. Fritz,02:25:25,Semifinals,7 4 7,6(4) 6 6(4),Jakub Mensik,Completed,ms002,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms002,m0ni,fb98,7,4,7,,,6(4),6,6(4),,,3,m0ni
28-03-2025,N. Djokovic,G. Dimitrov,01:10:10,Semifinals,6 6,2 3,Novak Djokovic,Completed,ms003,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms003,d643,d875,6,6,,,,2,3,,,,3,db59
27-03-2025,T. Fritz,M. Berrettini,02:44:29,Quarterfinals,7 6(7) 7,5 7 5,Taylor Fritz,Completed,ms005,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms005,fb98,bk40,7,6(7),7,,,5,7,5,,,3,fb98
27-03-2025,N. Djokovic,S. Korda,01:22:17,Quarterfinals,6 7,3 6(4),Novak Djokovic,Completed,ms006,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms006,d643,k0ah,6,7,,,,3,6(4),,,,3,db59
27-03-2025,J. Mensik,A. Fils,01:15:16,Quarterfinals,7 6,6(5) 1,Jakub Mensik,Completed,ms004,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms004,m0ni,f0f1,7,6,,,,6(5),1,,,,3,m0ni
26-03-2025,G. Dimitrov,F. Cerundolo,02:48:16,Quarterfinals,6(6) 6 7,7 4 6(3),Grigor Dimitrov,Completed,ms007,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms007,d875,c0au,6(6),6,7,,,7,4,6(3),,,3,d875
26-03-2025,A. Fils,A. Zverev,02:00:14,Round of 16,3 6 6,6 3 4,Arthur Fils,Completed,ms008,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms008,f0f1,z355,3,6,6,,,6,3,4,,,3,f0f1
25-03-2025,T. Fritz,A. Walton,01:34:15,Round of 16,6 7,3 5,Taylor Fritz,Completed,ms010,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms010,fb98,w09e,6,7,,,,3,5,,,,3,fb98
25-03-2025,N. Djokovic,L. Musetti,01:23:03,Round of 16,6 6,2 2,Novak Djokovic,Completed,ms013,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms013,d643,m0ej,6,6,,,,2,2,,,,3,db59
25-03-2025,F. Cerundolo,C. Ruud,01:26:39,Round of 16,6 6,4 2,Francisco Cerundolo,Completed,ms014,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms014,c0au,rh16,6,6,,,,4,2,,,,3,c0au
25-03-2025,M. Berrettini,A. de Minaur,02:00:38,Round of 16,6 7,3 6(7),Matteo Berrettini,Completed,ms011,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms011,bk40,dh58,6,7,,,,3,6(7),,,,3,bk40
25-03-2025,G. Dimitrov,B. Nakashima,01:23:30,Round of 16,6 7,4 5,Grigor Dimitrov,Completed,ms015,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms015,d875,n0ae,6,7,,,,4,5,,,,3,d875
25-03-2025,J. Mensik,T. Machac,,Round of 16,,,Jakub Mensik,Walkover,,403,,m0ni,m0fh,,,,,,,,,,,3,m0ni
25-03-2025,S. Korda,G. Monfils,02:12:44,Round of 16,6 2 6,4 6 4,Sebastian Korda,Completed,ms012,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms012,k0ah,mc65,6,2,6,,,4,6,4,,,3,k0ah
24-03-2025,A. Zverev,J. Thompson,01:27:22,Round of 32,7 6,5 4,Alexander Zverev,Completed,ms016,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms016,z355,tc61,7,6,,,,5,4,,,,3,z355
24-03-2025,T. Fritz,D. Shapovalov,01:26:46,Round of 32,7 6,5 3,Taylor Fritz,Completed,ms020,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms020,fb98,su55,7,6,,,,5,3,,,,3,fb98
24-03-2025,A. Fils,F. Tiafoe,02:55:03,Round of 32,7 5 6,6(11) 7 2,Arthur Fils,Completed,ms017,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms017,f0f1,td51,7,5,6,,,6(11),7,2,,,3,f0f1
24-03-2025,T. Machac,R. Opelka,01:14:59,Round of 32,7 6,6(1) 3,Tomas Machac,Completed,ms018,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms018,m0fh,o522,7,6,,,,6(1),3,,,,3,m0fh
24-03-2025,M. Berrettini,Z. Bergs,01:34:03,Round of 32,6 6,4 4,Matteo Berrettini,Completed,ms023,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms023,bk40,bu13,6,6,,,,4,4,,,,3,bk40
24-03-2025,J. Mensik,R. Safiullin,01:12:54,Round of 32,6 6,4 4,Jakub Mensik,Completed,ms019,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms019,m0ni,sx50,6,6,,,,4,4,,,,3,m0ni
24-03-2025,A. Walton,C. Wong,02:19:29,Round of 32,7 4 6,6(6) 6 4,Adam Walton,Completed,ms021,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms021,w09e,w0bh,7,4,6,,,6(6),6,4,,,3,w09e
23-03-2025,N. Djokovic,C. Ugo Carabelli,01:45:19,Round of 32,6 7,1 6(1),Novak Djokovic,Completed,ms027,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms027,d643,u182,6,7,,,,1,6(1),,,,3,db59
23-03-2025,C. Ruud,A. Tabilo,01:35:23,Round of 32,6 7,4 6(4),Casper Ruud,Completed,ms028,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms028,rh16,te30,6,7,,,,4,6(4),,,,3,rh16
23-03-2025,S. Korda,S. Tsitsipas,01:35:34,Round of 32,7 6,6(4) 3,Sebastian Korda,Completed,ms025,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms025,k0ah,te51,7,6,,,,6(4),3,,,,3,k0ah
23-03-2025,F. Cerundolo,T. Paul,01:31:16,Round of 32,6 7,2 6(4),Francisco Cerundolo,Completed,ms029,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms029,c0au,pl56,6,7,,,,2,6(4),,,,3,c0au
23-03-2025,G. Dimitrov,K. Khachanov,02:37:56,Round of 32,6(3) 6 7,7 4 5,Grigor Dimitrov,Completed,ms030,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms030,d875,ke29,6(3),6,7,,,7,4,5,,,3,d875
23-03-2025,L. Musetti,F. Auger-Aliassime,02:26:05,Round of 32,4 6 6,6 2 3,Lorenzo Musetti,Completed,ms026,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms026,m0ej,ag37,4,6,6,,,6,2,3,,,3,m0ej
23-03-2025,B. Nakashima,D. Goffin,02:16:36,Round of 32,6 6(5) 6,3 7 3,Brandon Nakashima,Completed,ms031,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms031,n0ae,gb88,6,6(5),6,,,3,7,3,,,3,n0ae
23-03-2025,G. Monfils,J. Munar,02:37:41,Round of 32,7 5 7,5 7 6(1),Gael Monfils,Completed,ms024,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms024,mc65,mu94,7,5,7,,,5,7,6(1),,,3,mc65
22-03-2025,A. Zverev,J. Fearnley,01:14:48,Round of 64,6 6,2 4,Alexander Zverev,Completed,ms032,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms032,z355,f0by,6,6,,,,2,4,,,,3,z355
22-03-2025,T. Fritz,L. Sonego,01:48:08,Round of 64,7 6,6(2) 3,Taylor Fritz,Completed,ms040,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms040,fb98,su87,7,6,,,,6(2),3,,,,3,fb98
22-03-2025,J. Mensik,J. Draper,01:54:47,Round of 64,7 7,6(2) 6(3),Jakub Mensik,Completed,ms039,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms039,m0ni,d0co,7,7,,,,6(2),6(3),,,,3,m0ni
22-03-2025,Z. Bergs,A. Rublev,01:39:59,Round of 64,7 6,5 4,Zizou Bergs,Completed,ms047,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms047,bu13,re44,7,6,,,,5,4,,,,3,bu13
22-03-2025,A. de Minaur,Y. Bu,01:25:46,Round of 64,6 6,4 4,Alex de Minaur,Completed,ms044,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms044,dh58,y09v,6,6,,,,4,4,,,,3,dh58
22-03-2025,R. Opelka,H. Rune,02:03:21,Round of 64,4 6 7,6 3 6(5),Reilly Opelka,Completed,ms036,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms036,o522,r0dg,4,6,7,,,6,3,6(5),,,3,o522
22-03-2025,C. Wong,B. Shelton,02:16:22,Round of 64,7 2 7,6(3) 6 6(5),Coleman Wong,Completed,ms043,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms043,w0bh,s0s1,7,2,7,,,6(3),6,6(5),,,3,w0bh
22-03-2025,F. Tiafoe,A. Davidovich Fokina,01:59:41,Round of 64,7 7,5 6(5),Frances Tiafoe,Completed,ms035,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms035,td51,dh50,7,7,,,,5,6(5),,,,3,td51
22-03-2025,A. Fils,G. Diallo,01:10:23,Round of 64,6 2,4 3,Arthur Fils,RET,ms034,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms034,f0f1,d0f6,6,2,,,,4,3,,,,3,f0f1
22-03-2025,J. Fonseca,U. Humbert,01:11:49,Round of 64,6 6,4 3,Joao Fonseca,Completed,ms045,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms045,f0fv,hh26,6,6,,,,4,3,,,,3,f0fv
22-03-2025,T. Machac,M. Arnaldi,01:44:49,Round of 64,6 1 6,2 6 3,Tomas Machac,Completed,ms037,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms037,m0fh,a0fc,6,1,6,,,2,6,3,,,3,m0fh
22-03-2025,R. Safiullin,A. Popyrin,02:34:05,Round of 64,6(4) 6 7,7 3 5,Roman Safiullin,Completed,ms038,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms038,sx50,p09z,6(4),6,7,,,7,3,5,,,3,sx50
22-03-2025,D. Shapovalov,T. Agustin Tirante,02:24:19,Round of 64,6 6(1) 7,3 7 6(3),Denis Shapovalov,Completed,ms041,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms041,su55,,6,6(1),7,,,3,7,6(3),,,3,su55
22-03-2025,J. Thompson,G. Mpetshi Perricard,01:37:48,Round of 64,7 7,6(4) 6(1),Jordan Thompson,Completed,ms033,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms033,tc61,m0gz,7,7,,,,6(4),6(1),,,,3,tc61
22-03-2025,M. Berrettini,H. Gaston,01:57:27,Round of 64,4 6 6,6 3 3,Matteo Berrettini,Completed,ms046,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms046,bk40,g09o,4,6,6,,,6,3,3,,,3,bk40
22-03-2025,A. Walton,L. Darderi,01:32:32,Round of 64,6 6,4 4,Adam Walton,Completed,ms042,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms042,w09e,d0fj,6,6,,,,4,4,,,,3,w09e
21-03-2025,D. Goffin,C. Alcaraz,02:18:04,Round of 64,5 6 6,7 4 3,David Goffin,Completed,ms063,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms063,gb88,a0e2,5,6,6,,,7,4,3,,,3,gb88
21-03-2025,N. Djokovic,R. Hijikata,01:19:57,Round of 64,6 7,0 6(1),Novak Djokovic,Completed,ms055,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms055,d643,h0bh,6,7,,,,0,6(1),,,,3,db59
21-03-2025,C. Ruud,M. Kecmanovic,02:05:16,Round of 64,3 6 6,6 4 4,Casper Ruud,Completed,ms056,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms056,rh16,ki95,3,6,6,,,6,4,4,,,3,rh16
21-03-2025,J. Munar,D. Medvedev,01:18:22,Round of 64,6 6,2 3,Jaume Munar,Completed,ms048,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms048,mu94,mm58,6,6,,,,2,3,,,,3,mu94
21-03-2025,S. Tsitsipas,C. Tseng,02:14:15,Round of 64,4 7 6,6 5 3,Stefanos Tsitsipas,Completed,ms051,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms051,te51,t0ap,4,7,6,,,6,5,3,,,3,te51
21-03-2025,T. Paul,A. Bublik,02:10:52,Round of 64,5 7 6,7 5 4,Tommy Paul,Completed,ms059,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms059,pl56,bk92,5,7,6,,,7,5,4,,,3,pl56
21-03-2025,G. Dimitrov,F. Cina,01:08:25,Round of 64,6 6,1 4,Grigor Dimitrov,Completed,ms060,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms060,d875,c0nb,6,6,,,,1,4,,,,3,d875
21-03-2025,L. Musetti,Q. Halys,02:27:19,Round of 64,3 7 7,6 6(4) 5,Lorenzo Musetti,Completed,ms052,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms052,m0ej,hb64,3,7,7,,,6,6(4),5,,,3,m0ej
21-03-2025,F. Auger-Aliassime,T. Schoolkate,01:27:35,Round of 64,6 6,4 4,Felix Auger-Aliassime,Completed,ms053,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms053,ag37,s0n0,6,6,,,,4,4,,,,3,ag37
21-03-2025,K. Khachanov,N. Kyrgios,01:16:26,Round of 64,7 6,6(3) 0,Karen Khachanov,Completed,ms061,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms061,ke29,,7,6,,,,6(3),0,,,,3,ke29
21-03-2025,F. Cerundolo,A. Muller,01:00:54,Round of 64,6 6,1 2,Francisco Cerundolo,Completed,ms058,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms058,c0au,mp20,6,6,,,,1,2,,,,3,c0au
21-03-2025,S. Korda,E. Spizzirri,01:11:28,Round of 64,6 6,4 2,Sebastian Korda,Completed,ms050,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms050,k0ah,s0ja,6,6,,,,4,2,,,,3,k0ah
21-03-2025,G. Monfils,J. Lehecka,02:06:47,Round of 64,6 3 7,1 6 6(8),Gael Monfils,Completed,ms049,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms049,mc65,l0bv,6,3,7,,,1,6,6(8),,,3,mc65
21-03-2025,A. Tabilo,C. Moutet,02:51:04,Round of 64,5 6 7,7 3 5,Alejandro Tabilo,Completed,ms057,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms057,te30,mw02,5,6,7,,,7,3,5,,,3,te30
21-03-2025,B. Nakashima,R. Carballes Baena,02:22:40,Round of 64,6 4 6,4 6 3,Brandon Nakashima,Completed,ms062,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms062,n0ae,cf59,6,4,6,,,4,6,3,,,3,n0ae
21-03-2025,C. Ugo Carabelli,A. Michelsen,02:32:07,Round of 64,6(3) 7 6,7 5 3,Camilo Ugo Carabelli,Completed,ms054,403,https://www.atptour.com//en/scores/stats-centre/archive/2025/403/ms054,u182,m0qi,6(3),7,6,,,7,5,3,,,3,u182
