match_id,tournament_id,player_1,player_2,p1_id,p2_id,p1_serve_rating,p1_aces,p1_double_faults,p1_first_serve,p1_1st_serve_points_won,p1_2nd_serve_points_won,p1_break_points_saved,p1_service_games_played,p1_return_rating,p1_1st_serve_return_points_won,p1_2nd_serve_return_points_won,p1_break_points_converted,p1_return_games_played,p1_net_points_won,p1_winners,p1_unforced_errors,p1_service_points_won,p1_return_points_won,p1_total_points_won,p1_max_speed,p1_1st_serve_average_speed,p1_2nd_serve_average_speed,p2_serve_rating,p2_aces,p2_double_faults,p2_first_serve,p2_1st_serve_points_won,p2_2nd_serve_points_won,p2_break_points_saved,p2_service_games_played,p2_return_rating,p2_1st_serve_return_points_won,p2_2nd_serve_return_points_won,p2_break_points_converted,p2_return_games_played,p2_net_points_won,p2_winners,p2_unforced_errors,p2_service_points_won,p2_return_points_won,p2_total_points_won,p2_max_speed,p2_1st_serve_average_speed,p2_2nd_serve_average_speed
ms091,520.0,C. O'Connell,U. Humbert,O483,HH26,177.0,4.0,3.0,,51/88,13/30,12/17,0.0,96.0,29/88,12/28,3/15,0.0,,,,64/118,41/116,105/234,,,,205.0,7.0,2.0,,59/88,16/28,12/15,0.0,128.0,37/88,17/30,5/17,0.0,,,,75/116,54/118,129/234,,,
ms107,520.0,L. Darderi,S. Korda,D0FJ,K0AH,166.0,5.0,5.0,,38/59,15/37,6/12,0.0,100.0,23/68,13/39,2/6,0.0,,,,53/96,36/107,89/203,,,,203.0,7.0,1.0,,45/68,26/39,4/6,0.0,145.0,21/59,22/37,6/12,0.0,,,,71/107,43/96,114/203,,,
ms116,520.0,K. Khachanov,A. Vukic,KE29,V832,200.0,9.0,1.0,,42/54,17/33,2/4,0.0,129.0,14/53,30/49,5/12,0.0,,,,59/87,44/102,103/189,,,,164.0,2.0,3.0,,39/53,19/49,7/12,0.0,120.0,12/54,16/33,2/4,0.0,,,,58/102,28/87,86/189,,,
ms115,520.0,Y. Nishioka,A. Popyrin,N732,P09Z,181.0,1.0,2.0,,35/48,18/35,6/8,0.0,40.0,7/41,5/22,0/0,0.0,,,,53/83,12/63,65/146,,,,234.0,10.0,1.0,,34/41,17/22,0/0,0.0,101.0,13/48,17/35,2/8,0.0,,,,51/63,30/83,81/146,,,
ms067,520.0,P. Llamas Ruiz,A. Davidovich Fokina,L0CX,DH50,185.0,2.0,2.0,,53/95,18/33,12/19,0.0,108.0,31/99,15/30,3/11,0.0,,,,71/128,46/129,117/257,,,,194.0,2.0,4.0,,68/99,15/30,8/11,0.0,126.0,42/95,15/33,7/19,0.0,,,,83/129,57/128,140/257,,,
ms092,520.0,D. Shapovalov,P. Martinez,SU55,MO44,179.0,8.0,7.0,,35/50,8/21,2/4,0.0,206.0,21/45,18/21,8/11,0.0,,,,43/71,39/66,82/137,,,,131.0,0.0,4.0,,24/45,3/21,3/11,0.0,142.0,15/50,13/21,2/4,0.0,,,,27/66,28/71,55/137,,,
ms090,520.0,J. Fearnley,S. Wawrinka,F0BY,W367,192.0,9.0,5.0,,58/75,5/17,3/5,0.0,161.0,23/66,11/20,5/7,0.0,,,,63/92,34/86,97/178,,,,191.0,5.0,1.0,,43/66,9/20,2/7,0.0,134.0,17/75,12/17,2/5,0.0,,,,52/86,29/92,81/178,,,
ms065,520.0,T. Atmane,R. Gasquet,A0GC,G628,150.0,6.0,10.0,,43/66,15/48,9/17,0.0,127.0,18/60,19/35,3/7,0.0,,,,58/114,37/95,95/209,,,,179.0,3.0,3.0,,42/60,16/35,4/7,0.0,151.0,23/66,33/48,8/17,0.0,,,,58/95,56/114,114/209,,,
ms121,520.0,H. Gaston,U. Blanchet,G09O,BV16,172.0,1.0,4.0,,59/94,24/51,11/17,0.0,153.0,26/65,30/59,8/13,0.0,,,,83/145,56/124,139/269,,,,167.0,9.0,3.0,,39/65,29/59,5/13,0.0,125.0,35/94,27/51,6/17,0.0,,,,68/124,62/145,130/269,,,
ms085,520.0,M. Giron,T. Griekspoor,GC88,GJ37,190.0,11.0,2.0,,60/88,23/48,9/13,0.0,164.0,13/78,14/30,2/2,0.0,,,,83/136,27/108,110/244,,,,215.0,8.0,1.0,,65/78,16/30,0/2,0.0,115.0,28/88,25/48,4/13,0.0,,,,81/108,53/136,134/244,,,
ms101,520.0,M. Kecmanovic,S. Baez,KI95,B0BI,182.0,6.0,2.0,,64/91,35/69,8/13,0.0,136.0,54/135,29/49,10/27,0.0,,,,99/160,83/184,182/344,,,,177.0,8.0,5.0,,81/135,20/49,17/27,0.0,117.0,27/91,34/69,5/13,0.0,,,,101/184,61/160,162/344,,,
ms066,520.0,J. Lehecka,J. Thompson,L0BV,TC61,199.0,8.0,3.0,,38/52,14/26,3/5,0.0,137.0,22/48,15/30,7/17,0.0,,,,52/78,37/78,89/156,,,,168.0,3.0,1.0,,26/48,15/30,10/17,0.0,113.0,14/52,12/26,2/5,0.0,,,,41/78,26/78,67/156,,,
ms093,520.0,F. Misolic,Y. Bu,M0JZ,Y09V,200.0,9.0,4.0,,80/111,31/55,13/15,0.0,103.0,14/71,26/58,3/8,0.0,,,,111/166,40/129,151/295,,,,201.0,12.0,1.0,,57/71,32/58,5/8,0.0,85.0,31/111,24/55,2/15,0.0,,,,89/129,55/166,144/295,,,
ms070,520.0,C. Ugo Carabelli,J. Munar,U182,MU94,155.0,3.0,5.0,,30/54,27/53,8/14,0.0,90.0,8/48,19/40,1/4,0.0,,,,57/107,27/88,84/195,,,,190.0,3.0,4.0,,40/48,21/40,3/4,0.0,136.0,24/54,26/53,6/14,0.0,,,,61/88,50/107,111/195,,,
ms117,520.0,S. Ofner,J. Struff,O513,SL28,217.0,22.0,3.0,,68/94,31/51,11/11,0.0,132.0,19/93,27/40,4/9,0.0,,,,99/145,46/133,145/278,,,,191.0,14.0,6.0,,74/93,13/40,5/9,0.0,67.0,26/94,20/51,0/11,0.0,,,,87/133,46/145,133/278,,,
ms114,520.0,A. Tabilo,A. Cazaux,TE30,C0H0,193.0,5.0,2.0,,63/102,32/52,10/14,0.0,139.0,25/85,19/35,5/9,0.0,,,,95/154,44/120,139/274,,,,194.0,11.0,5.0,,60/85,16/35,4/9,0.0,105.0,39/102,20/52,4/14,0.0,,,,76/120,59/154,135/274,,,
ms096,520.0,L. Musetti,Y. Hanfmann,M0EJ,H997,211.0,5.0,1.0,,38/46,14/24,0/0,0.0,142.0,31/62,17/37,6/13,0.0,,,,52/70,48/99,100/169,,,,164.0,0.0,3.0,,31/62,20/37,7/13,0.0,59.0,8/46,10/24,0/0,0.0,,,,51/99,18/70,69/169,,,
ms119,520.0,E. Moller,T. Paul,M0K4,PL56,159.0,4.0,7.0,,42/73,21/48,11/21,0.0,123.0,28/77,21/49,4/9,0.0,,,,63/121,49/126,112/247,,,,183.0,5.0,4.0,,49/77,28/49,5/9,0.0,146.0,31/73,27/48,10/21,0.0,,,,77/126,58/121,135/247,,,
ms120,520.0,B. Shelton,L. Sonego,S0S1,SU87,208.0,15.0,5.0,,72/103,20/37,6/10,0.0,150.0,29/85,20/41,6/9,0.0,,,,92/140,49/126,141/266,,,,183.0,3.0,4.0,,56/85,21/41,3/9,0.0,116.0,31/103,17/37,4/10,0.0,,,,77/126,48/140,125/266,,,
ms100,520.0,T. Machac,Q. Halys,M0FH,HB64,184.0,5.0,3.0,,27/41,7/16,0/2,0.0,51.0,5/27,6/19,0/2,0.0,,,,34/57,11/46,45/103,,,,215.0,8.0,1.0,,22/27,13/19,2/2,0.0,190.0,14/41,9/16,2/2,0.0,,,,35/46,23/57,58/103,,,
ms099,520.0,M. Navone,B. Nakashima,N0BS,N0AE,178.0,5.0,2.0,,64/94,17/44,12/18,0.0,154.0,34/72,28/52,9/17,0.0,,,,81/138,62/124,143/262,,,,158.0,3.0,2.0,,38/72,24/52,8/17,0.0,126.0,30/94,27/44,6/18,0.0,,,,62/124,57/138,119/262,,,
ms124,520.0,G. Mpetshi Perricard,Z. Bergs,M0GZ,BU13,209.0,12.0,4.0,,71/98,15/29,8/11,0.0,111.0,31/97,19/41,4/12,0.0,,,,86/127,50/138,136/265,,,,192.0,8.0,8.0,,66/97,22/41,8/12,0.0,103.0,27/98,14/29,3/11,0.0,,,,88/138,41/127,129/265,,,
ms108,520.0,A. Michelsen,J. Cerundolo,M0QI,C0C8,157.0,2.0,3.0,,38/66,6/23,8/14,0.0,129.0,6/35,20/44,2/3,0.0,,,,44/89,26/79,70/168,,,,180.0,1.0,3.0,,29/35,24/44,1/3,0.0,159.0,28/66,17/23,6/14,0.0,,,,53/79,45/89,98/168,,,
ms113,520.0,K. Jacquet,N. Borges,J0AZ,BT72,172.0,8.0,5.0,,72/102,36/83,15/22,0.0,122.0,33/111,28/50,4/11,0.0,,,,108/185,61/161,169/346,,,,189.0,8.0,2.0,,78/111,22/50,7/11,0.0,118.0,30/102,47/83,7/22,0.0,,,,100/161,77/185,177/346,,,
ms106,520.0,J. Brooksby,J. Faria,B0CD,F0F2,204.0,1.0,2.0,,50/72,22/33,8/9,0.0,137.0,23/64,14/31,5/9,0.0,,,,72/105,37/95,109/200,,,,185.0,3.0,4.0,,41/64,17/31,4/9,0.0,75.0,22/72,11/33,1/9,0.0,,,,58/95,33/105,91/200,,,
ms105,520.0,P. Carreno Busta,F. Comesana,CD85,C0DF,185.0,0.0,3.0,,56/78,20/40,5/7,0.0,157.0,20/59,28/47,5/8,0.0,,,,76/118,48/106,124/224,,,,166.0,7.0,3.0,,39/59,19/47,3/8,0.0,107.0,22/78,20/40,2/7,0.0,,,,58/106,42/118,100/224,,,
ms125,520.0,T. Tirante,D. Dzumhur,T0A1,D923,190.0,4.0,2.0,,62/103,26/45,11/15,0.0,87.0,36/106,12/31,2/14,0.0,,,,88/148,48/137,136/285,,,,203.0,1.0,2.0,,70/106,19/31,12/14,0.0,109.0,41/103,19/45,4/15,0.0,,,,89/137,60/148,149/285,,,
ms118,520.0,M. Fucsovics,T. Schoolkate,F724,S0N0,202.0,1.0,2.0,,37/51,14/23,3/4,0.0,139.0,21/64,28/37,6/20,0.0,,,,51/74,49/101,100/175,,,,155.0,5.0,4.0,,43/64,9/37,14/20,0.0,91.0,14/51,9/23,1/4,0.0,,,,52/101,23/74,75/175,,,
ms097,520.0,V. Royer,D. Galan,R0EB,GE33,190.0,14.0,6.0,,65/89,34/66,5/12,0.0,116.0,46/132,33/68,6/19,0.0,,,,99/155,79/200,178/355,,,,193.0,17.0,6.0,,86/132,35/68,13/19,0.0,133.0,24/89,32/66,7/12,0.0,,,,121/200,56/155,177/355,,,
ms122,520.0,B. Hassan,M. Gigante,HG94,G0GD,135.0,1.0,3.0,,24/42,16/48,7/14,0.0,86.0,7/40,12/28,1/4,0.0,,,,40/90,19/68,59/158,,,,202.0,5.0,2.0,,33/40,16/28,3/4,0.0,160.0,18/42,32/48,7/14,0.0,,,,49/68,50/90,99/158,,,
ms110,520.0,V. Kopriva,T. Monteiro,KI82,MJ08,219.0,11.0,4.0,,74/98,20/33,3/5,0.0,137.0,24/94,41/72,7/13,0.0,,,,94/131,65/166,159/297,,,,179.0,9.0,4.0,,70/94,31/72,6/13,0.0,103.0,24/98,13/33,2/5,0.0,,,,101/166,37/131,138/297,,,
ms126,520.0,F. Marozsan,L. Nardi,M0CI,N0BG,220.0,0.0,2.0,,44/63,20/25,4/5,0.0,109.0,28/74,15/32,4/17,0.0,,,,64/88,43/106,107/194,,,,182.0,5.0,8.0,,46/74,17/32,13/17,0.0,70.0,19/63,5/25,1/5,0.0,,,,63/106,24/88,87/194,,,
ms109,520.0,K. Majchrzak,H. Medjedovic,MQ75,M0JF,175.0,6.0,3.0,,41/68,8/22,4/10,0.0,128.0,23/70,13/29,3/6,0.0,,,,49/90,36/99,85/189,,,,201.0,13.0,5.0,,47/70,16/29,3/6,0.0,164.0,27/68,14/22,6/10,0.0,,,,63/99,41/90,104/189,,,
ms102,520.0,E. Nava,B. Van De Zandschulp,N0AM,V812,192.0,8.0,3.0,,60/84,18/38,8/10,0.0,137.0,22/63,35/62,6/13,0.0,,,,78/122,57/125,135/247,,,,153.0,2.0,8.0,,41/63,27/62,7/13,0.0,102.0,24/84,20/38,2/10,0.0,,,,68/125,44/122,112/247,,,
ms098,520.0,R. Opelka,R. Hijikata,O522,H0BH,206.0,22.0,7.0,,56/70,21/43,1/4,0.0,100.0,19/77,23/48,3/11,0.0,,,,77/113,42/125,119/238,,,,187.0,3.0,5.0,,58/77,25/48,8/11,0.0,146.0,14/70,22/43,3/4,0.0,,,,83/125,36/113,119/238,,,
qs017,520.0,A. Shevchenko,F. Misolic,S0H2,M0JZ,171.0,5.0,1.0,,29/50,12/27,8/12,0.0,160.0,11/36,4/14,2/2,0.0,,,,41/77,15/50,56/127,,,,214.0,2.0,0.0,,25/36,10/14,0/2,0.0,131.0,21/50,15/27,4/12,0.0,,,,35/50,36/77,71/127,,,
qs023,520.0,M. Cilic,L. Harris,C977,HG86,170.0,1.0,1.0,,28/48,19/35,3/8,0.0,103.0,11/44,19/40,3/10,0.0,,,,47/83,30/84,77/167,,,,187.0,9.0,2.0,,33/44,21/40,7/10,0.0,151.0,20/48,16/35,5/8,0.0,,,,54/84,36/83,90/167,,,
qs027,520.0,J. Cerundolo,D. Galan,C0C8,GE33,181.0,2.0,3.0,,28/38,12/25,5/6,0.0,148.0,16/35,12/23,4/8,0.0,,,,40/63,28/58,68/121,,,,160.0,2.0,4.0,,19/35,11/23,4/8,0.0,95.0,10/38,13/25,1/6,0.0,,,,30/58,23/63,53/121,,,
qs016,520.0,T. Droguet,Y. Hanfmann,D0DW,H997,187.0,7.0,3.0,,39/58,9/21,2/6,0.0,124.0,18/60,8/18,3/6,0.0,,,,48/79,26/78,74/157,,,,206.0,3.0,0.0,,42/60,10/18,3/6,0.0,157.0,19/58,12/21,4/6,0.0,,,,52/78,31/79,83/157,,,
qs030,520.0,G. Zeppieri,F. Gomez,Z0A1,GJ16,207.0,7.0,3.0,,35/44,6/13,3/3,0.0,178.0,5/23,9/16,3/3,0.0,,,,41/57,14/39,55/96,,,,179.0,1.0,3.0,,18/23,7/16,0/3,0.0,74.0,9/44,7/13,0/3,0.0,,,,25/39,16/57,41/96,,,
qs029,520.0,G. Blancaneaux,N. Basilashvili,BU54,BG23,161.0,4.0,2.0,,25/43,2/10,2/7,0.0,114.0,16/48,11/18,2/10,0.0,,,,27/53,27/66,54/119,,,,181.0,2.0,0.0,,32/48,7/18,8/10,0.0,193.0,18/43,8/10,5/7,0.0,,,,39/66,26/53,65/119,,,
qs022,520.0,L. Klein,U. Blanchet,KI63,BV16,189.0,3.0,2.0,,37/52,13/26,9/11,0.0,65.0,8/40,13/29,0/4,0.0,,,,50/78,21/69,71/147,,,,198.0,7.0,2.0,,32/40,16/29,4/4,0.0,97.0,15/52,13/26,2/11,0.0,,,,48/69,28/78,76/147,,,
qs020,520.0,J. Trotter,B. Hassan,T0BW,HG94,186.0,6.0,1.0,,36/57,15/29,7/10,0.0,113.0,8/32,13/34,1/2,0.0,,,,51/86,21/66,72/152,,,,185.0,1.0,1.0,,24/32,21/34,1/2,0.0,115.0,21/57,14/29,3/10,0.0,,,,45/66,35/86,80/152,,,
qs019,520.0,F. Arnaboldi,M. Marterer,A0BA,MN13,191.0,3.0,0.0,,19/34,7/12,1/4,0.0,62.0,13/40,7/24,0/6,0.0,,,,26/46,20/64,46/110,,,,204.0,3.0,1.0,,27/40,17/24,6/6,0.0,161.0,15/34,5/12,3/4,0.0,,,,44/64,20/46,64/110,,,
qs028,520.0,H. Rocha,L. Van Assche,R0GO,V0DZ,175.0,4.0,3.0,,40/61,28/52,10/15,0.0,136.0,25/58,19/41,7/15,0.0,,,,68/113,44/99,112/212,,,,168.0,4.0,6.0,,33/58,22/41,8/15,0.0,113.0,21/61,24/52,5/15,0.0,,,,55/99,45/113,100/212,,,
qs021,520.0,C. Tabur,F. Jianu,T09X,J09X,187.0,5.0,1.0,,30/52,15/26,3/7,0.0,148.0,34/71,11/17,6/17,0.0,,,,45/78,45/88,90/166,,,,165.0,1.0,4.0,,37/71,6/17,11/17,0.0,141.0,22/52,11/26,4/7,0.0,,,,43/88,33/78,76/166,,,
qs025,520.0,E. Moller,M. Gigante,M0K4,G0GD,157.0,0.0,5.0,,30/49,10/27,2/6,0.0,111.0,22/51,11/27,3/11,0.0,,,,40/76,33/78,73/154,,,,183.0,3.0,1.0,,29/51,16/27,8/11,0.0,169.0,19/49,17/27,4/6,0.0,,,,45/78,36/76,81/154,,,
qs024,520.0,J. Rodionov,K. Jacquet,R09X,J0AZ,165.0,4.0,4.0,,28/49,8/21,8/12,0.0,61.0,4/28,8/17,0/1,0.0,,,,36/70,12/45,48/115,,,,207.0,6.0,0.0,,24/28,9/17,1/1,0.0,138.0,21/49,13/21,4/12,0.0,,,,33/45,34/70,67/115,,,
qs031,520.0,V. Gaubas,P. Llamas Ruiz,G0FW,L0CX,156.0,3.0,1.0,,38/71,1/9,3/9,0.0,130.0,21/65,11/16,2/7,0.0,,,,39/80,32/81,71/161,,,,179.0,3.0,3.0,,44/65,5/16,5/7,0.0,202.0,33/71,8/9,6/9,0.0,,,,49/81,41/80,90/161,,,
qs018,520.0,A. Collarini,A. Ramos-Vinolas,CC66,R772,169.0,1.0,1.0,,18/41,7/14,3/8,0.0,75.0,11/39,8/17,0/5,0.0,,,,25/55,19/56,44/111,,,,198.0,3.0,0.0,,28/39,9/17,5/5,0.0,169.0,23/41,7/14,5/8,0.0,,,,37/56,30/55,67/111,,,
qs046,520.0,M. Cilic,P. Martin Tiffon,C977,M0EA,182.0,4.0,2.0,,31/39,12/28,3/4,0.0,190.0,9/31,11/18,3/3,0.0,,,,43/67,20/49,63/116,,,,173.0,2.0,2.0,,22/31,7/18,0/3,0.0,103.0,8/39,16/28,1/4,0.0,,,,29/49,24/67,53/116,,,
qs054,520.0,J. Cerundolo,H. Habib,C0C8,HF80,192.0,2.0,3.0,,44/69,22/35,2/5,0.0,147.0,28/70,11/25,5/8,0.0,,,,66/104,39/95,105/199,,,,192.0,4.0,2.0,,42/70,14/25,3/8,0.0,133.0,25/69,13/35,3/5,0.0,,,,56/95,38/104,94/199,,,
qs056,520.0,T. Barrios Vera,H. Rocha,BS86,R0GO,163.0,1.0,2.0,,29/51,18/37,9/13,0.0,112.0,8/37,10/20,2/5,0.0,,,,47/88,18/57,65/145,,,,195.0,4.0,2.0,,29/37,10/20,3/5,0.0,125.0,22/51,19/37,4/13,0.0,,,,39/57,41/88,80/145,,,
qs060,520.0,E. Spizzirri,G. Zeppieri,S0JA,Z0A1,178.0,0.0,1.0,,21/39,4/9,1/5,0.0,105.0,13/45,3/7,1/3,0.0,,,,25/48,16/52,41/100,,,,219.0,5.0,1.0,,32/45,4/7,2/3,0.0,182.0,18/39,5/9,4/5,0.0,,,,36/52,23/48,59/100,,,
qs055,520.0,D. Popko,D. Galan,PG20,GE33,166.0,0.0,1.0,,14/31,9/16,3/7,0.0,50.0,20/50,1/10,0/4,0.0,,,,23/47,21/60,44/107,,,,235.0,2.0,0.0,,30/50,9/10,4/4,0.0,156.0,17/31,7/16,4/7,0.0,,,,39/60,24/47,63/107,,,
qs033,520.0,M. Martineau,Y. Hanfmann,MW76,H997,183.0,3.0,4.0,,32/52,10/20,4/6,0.0,49.0,9/41,3/11,0/0,0.0,,,,42/72,12/52,54/124,,,,230.0,1.0,1.0,,32/41,8/11,0/0,0.0,121.0,20/52,10/20,2/6,0.0,,,,40/52,30/72,70/124,,,
qs047,520.0,L. Harris,O. Virtanen,HG86,V0AM,212.0,6.0,3.0,,30/37,16/24,0/0,0.0,106.0,15/51,13/25,2/8,0.0,,,,46/61,28/76,74/137,,,,186.0,2.0,2.0,,36/51,12/25,6/8,0.0,52.0,7/37,8/24,0/0,0.0,,,,48/76,15/61,63/137,,,
qs061,520.0,M. Landaluce,F. Gomez,L0IL,GJ16,164.0,3.0,8.0,,34/56,13/30,4/9,0.0,91.0,17/51,19/46,1/6,0.0,,,,47/86,36/97,83/183,,,,179.0,5.0,5.0,,34/51,27/46,5/6,0.0,152.0,22/56,17/30,5/9,0.0,,,,61/97,39/86,100/183,,,
qs039,520.0,M. Marterer,F. Coria,MN13,CE77,175.0,0.0,0.0,,9/15,2/5,3/4,0.0,188.0,11/18,8/12,3/5,0.0,,,,11/20,19/30,30/50,,,,129.0,1.0,4.0,,7/18,4/12,2/5,0.0,125.0,6/15,3/5,1/4,0.0,,,,11/30,9/20,20/50,,,
qs059,520.0,N. Basilashvili,V. Vacherot,BG23,VA25,177.0,4.0,0.0,,33/46,11/28,1/5,0.0,167.0,20/46,8/15,5/7,0.0,,,,44/74,28/61,72/135,,,,178.0,1.0,2.0,,26/46,7/15,2/7,0.0,169.0,13/46,17/28,4/5,0.0,,,,33/61,30/74,63/135,,,
qs045,520.0,U. Blanchet,C. Garin,BV16,GD64,206.0,6.0,2.0,,40/52,20/32,4/5,0.0,100.0,16/59,10/25,1/3,0.0,,,,60/84,26/84,86/168,,,,204.0,3.0,2.0,,43/59,15/25,2/3,0.0,81.0,12/52,12/32,1/5,0.0,,,,58/84,24/84,82/168,,,
qs032,520.0,T. Droguet,A. Gea,D0DW,g0ix,186.0,3.0,2.0,,49/74,10/23,7/11,0.0,134.0,27/63,20/39,6/15,0.0,,,,59/97,47/102,106/199,,,,167.0,2.0,3.0,,36/63,19/39,9/15,0.0,127.0,25/74,13/23,4/11,0.0,,,,55/102,38/97,93/199,,,
qs043,520.0,F. Jianu,H. Squire,J09X,S0AK,203.0,2.0,1.0,,33/43,5/11,5/6,0.0,142.0,21/48,13/21,4/11,0.0,,,,38/54,34/69,72/123,,,,164.0,4.0,4.0,,27/48,8/21,7/11,0.0,95.0,10/43,6/11,1/6,0.0,,,,35/69,16/54,51/123,,,
qs044,520.0,N. Moreno De Alboran,L. Klein,MW18,KI63,219.0,6.0,0.0,,56/85,10/16,11/14,0.0,105.0,23/83,12/23,1/4,0.0,,,,66/101,35/106,101/207,,,,202.0,7.0,3.0,,60/83,11/23,3/4,0.0,93.0,29/85,6/16,3/14,0.0,,,,71/106,35/101,106/207,,,
qs042,520.0,D. Evans,C. Tabur,E687,T09X,160.0,1.0,2.0,,20/31,7/20,1/5,0.0,50.0,3/26,6/16,0/1,0.0,,,,27/51,9/42,36/93,,,,214.0,2.0,1.0,,23/26,10/16,1/1,0.0,180.0,11/31,13/20,4/5,0.0,,,,33/42,24/51,57/93,,,
qs057,520.0,T. Skatov,L. Van Assche,S0GR,V0DZ,171.0,1.0,0.0,,46/81,13/32,11/18,0.0,156.0,23/72,14/22,3/5,0.0,,,,59/113,37/94,96/207,,,,179.0,1.0,3.0,,49/72,8/22,2/5,0.0,141.0,35/81,19/32,7/18,0.0,,,,57/94,54/113,111/207,,,
qs034,520.0,A. Shevchenko,M. Erhard,S0H2,E0AC,164.0,3.0,3.0,,45/69,11/34,4/10,0.0,150.0,30/67,18/33,6/12,0.0,,,,56/103,48/100,104/203,,,,168.0,2.0,1.0,,37/67,15/33,6/12,0.0,163.0,24/69,23/34,6/10,0.0,,,,52/100,47/103,99/203,,,
qs050,520.0,E. Moller,K. Coppejans,M0K4,CG33,192.0,1.0,2.0,,32/51,20/30,6/8,0.0,150.0,24/53,17/31,6/12,0.0,,,,52/81,41/84,93/165,,,,162.0,3.0,4.0,,29/53,14/31,6/12,0.0,95.0,19/51,10/30,2/8,0.0,,,,43/84,29/81,72/165,,,
qs052,520.0,E. Quinn,B. Tomic,Q02l,TA46,181.0,3.0,5.0,,28/43,16/28,3/4,0.0,142.0,12/38,12/18,3/7,0.0,,,,44/71,24/56,68/127,,,,173.0,4.0,0.0,,26/38,6/18,4/7,0.0,103.0,15/43,12/28,1/4,0.0,,,,32/56,27/71,59/127,,,
qs058,520.0,T. Seyboth Wild,G. Blancaneaux,SX91,BU54,173.0,2.0,0.0,,24/33,6/18,2/5,0.0,59.0,6/30,11/28,0/3,0.0,,,,30/51,17/58,47/109,,,,199.0,7.0,1.0,,24/30,17/28,3/3,0.0,154.0,9/33,12/18,3/5,0.0,,,,41/58,21/51,62/109,,,
qs062,520.0,T. Boyer,V. Gaubas,B0EJ,G0FW,163.0,1.0,3.0,,27/48,6/17,4/9,0.0,126.0,19/54,10/19,3/8,0.0,,,,33/65,29/73,62/138,,,,184.0,1.0,3.0,,35/54,9/19,5/8,0.0,165.0,21/48,11/17,5/9,0.0,,,,44/73,32/65,76/138,,,
qs063,520.0,P. Llamas Ruiz,D. Svrcina,L0CX,S0GD,214.0,1.0,0.0,,21/29,5/8,1/1,0.0,193.0,17/28,11/17,6/9,0.0,,,,26/37,28/45,54/82,,,,136.0,0.0,0.0,,11/28,6/17,3/9,0.0,66.0,8/29,3/8,0/1,0.0,,,,17/45,11/37,28/82,,,
qs037,520.0,A. Ramos-Vinolas,R. Burruchaga,R772,B0FV,189.0,0.0,0.0,,49/74,5/13,5/7,0.0,156.0,27/68,8/11,3/7,0.0,,,,54/87,35/79,89/166,,,,169.0,1.0,5.0,,41/68,3/11,4/7,0.0,125.0,25/74,8/13,2/7,0.0,,,,44/79,33/87,77/166,,,
qs038,520.0,F. Arnaboldi,M. Mmoh,A0BA,MP01,188.0,3.0,0.0,,18/28,10/17,1/4,0.0,162.0,12/42,6/18,1/1,0.0,,,,28/45,18/60,46/105,,,,211.0,3.0,0.0,,30/42,12/18,0/1,0.0,152.0,10/28,7/17,3/4,0.0,,,,42/60,17/45,59/105,,,
qs036,520.0,A. Collarini,A. Guillen Meza,CC66,G0DH,198.0,1.0,2.0,,45/74,9/16,6/9,0.0,152.0,30/63,6/10,4/9,0.0,,,,54/90,36/73,90/163,,,,175.0,0.0,3.0,,33/63,4/10,5/9,0.0,116.0,29/74,7/16,3/9,0.0,,,,37/73,36/90,73/163,,,
qs051,520.0,Z. Svajda,M. Gigante,S0K7,G0GD,159.0,4.0,2.0,,24/38,9/26,3/8,0.0,153.0,8/32,10/19,3/4,0.0,,,,33/64,18/51,51/115,,,,184.0,2.0,3.0,,24/32,9/19,1/4,0.0,165.0,14/38,17/26,5/8,0.0,,,,33/51,31/64,64/115,,,
qs041,520.0,S. Gueymard Wayenburg,B. Hassan,G0GW,HG94,181.0,1.0,3.0,,30/43,9/20,6/8,0.0,47.0,8/32,5/23,0/1,0.0,,,,39/63,13/55,52/118,,,,214.0,3.0,0.0,,24/32,18/23,1/1,0.0,110.0,13/43,11/20,2/8,0.0,,,,42/55,24/63,66/118,,,
qs049,520.0,S. Napolitano,K. Jacquet,sr:competitor:42152,J0AZ,156.0,1.0,1.0,,21/40,11/26,4/9,0.0,143.0,11/42,13/23,3/5,0.0,,,,32/66,24/65,56/131,,,,185.0,5.0,2.0,,31/42,10/23,2/5,0.0,162.0,19/40,15/26,5/9,0.0,,,,41/65,34/66,75/131,,,
qs035,520.0,L. Neumayer,F. Misolic,N0CS,M0JZ,183.0,2.0,1.0,,31/60,19/30,5/10,0.0,123.0,21/63,20/34,4/13,0.0,,,,50/90,41/97,91/187,,,,172.0,2.0,3.0,,42/63,14/34,9/13,0.0,135.0,29/60,11/30,5/10,0.0,,,,56/97,40/90,96/187,,,
qs048,520.0,J. Rodionov,S. Nagal,R09X,N897,162.0,1.0,2.0,,24/40,4/14,5/9,0.0,172.0,31/56,8/12,7/14,0.0,,,,28/54,39/68,67/122,,,,161.0,1.0,0.0,,25/56,4/12,7/14,0.0,155.0,16/40,10/14,4/9,0.0,,,,29/68,26/54,55/122,,,
qs040,520.0,J. Trotter,J. Kubler,T0BW,KB95,197.0,4.0,1.0,,47/60,19/36,2/4,0.0,102.0,15/66,17/37,2/6,0.0,,,,66/96,32/103,98/199,,,,193.0,2.0,4.0,,51/66,20/37,4/6,0.0,119.0,13/60,17/36,2/4,0.0,,,,71/103,30/96,101/199,,,
